,full_name,position,status,player_id,adp_ppr
,Kyle Allen,QB,Active,5127,999,11.6
,Logan Woodside,QB,Active,5128,999
,Adonis Jennings,WR,Active,5129,386.8
,Auden Tate,WR,Active,5130,999
,Justin Jackson,RB,Active,5131,999,30
,Tyler Conklin,TE,Active,5133,244.2,90.2
,Keith Kirkwood,WR,Active,5134,999
,Josh Adams,RB,Active,5136,999
,Richie James,WR,Active,5137,999,76.5
,Martez Carter,RB,Active,5138,999
,Jaelon Acklin,WR,Active,5140,999
,James Crawford,LB,Active,5141,999
,Kurt Benkert,QB,Active,5142,341.3
,Demario Richard,RB,Active,5143,999
,Malik Williams,RB,Active,5144,999
,Luke McNitt,FB,Active,5145,999
,Matt Gono,OT,Active,5146,999
,Emmanuel Smith,LB,Active,5149,999
,Heath Harding,CB,Active,5150
,Gerhard de Beer,OT,Active,5151,999
,Mat Boesen,DE,Active,5152,999
,Levi Wallace,CB,Active,5153,999,2
,Trent Sherfield,WR,Active,5154,999,42.3
,Corey Willis,WR,Active,5155,999
,Andrew Vollert,TE,Active,5156,999
,Alec James,DE,Active,5157,999
,Dennis Gardeck,LB,Active,5158,999,5
,A.J. Howard,SS,Active,5160,999
,Ezekiel Turner,LB,Active,5161,999
,Reggie Bonnafon,RB,Active,5162,999
,Dalton Sturm,QB,Active,5167,999
,Malik Earl,WR,Active,5169,999
,Phillip Lindsay,RB,Active,5170,999
,Kevin Rader,TE,Active,5171,999
,Dalton Keene,DE,Active,5173
,Tegray Scales,LB,Active,5174,999
,Davon Grayson,WR,Active,5176,999
,Aaron Davis,SS,Active,5177,999
,Sean Chandler,DB,Active,5178,999
,Joe Ostman,DE,Active,5179,999
,Chandon Sullivan,CB,Active,5181,999
,Patrick Morris,C,Active,5182,999
,Ola Adeniyi,LB,Active,5183,999
,Greg Gilmore,DT,Active,5184,999
,Allen Lazard,WR,Active,5185,116.6,170.9
,Darius Jackson,DE,Active,5186,999
,Quenton Meeks,CB,Active,5188,999
,Eddy Pineiro,K,Active,5189,999,71
,Cory Helms,G,Active,5190,999
,Taylor Stallworth,DT,Active,5191,999
,J.C. Jackson,DB,Active,5193,999,6
,Akrum Wadley,RB,Active,5195,999
,Ethan Wolf,TE,Active,5196,999
,Rico Gafford,WR,Active,5197,999
,Damon Webb,SS,Active,5198,999
,Byron Pringle,WR,Active,5199,999,41.7
,Dee Liner,DE,Active,5200,999
,Terry Swanson,RB,Active,5201,437.8
,Jaryd Jones-Smith,T,Active,5202,999
,Anthony Coyle,T,Active,5204,999
,Kingsley Opara,DL,Active,5205,999
,Trevor Daniel,P,Active,5206,999
,Marchie Murdock,WR,Active,5207,999
,Mike Boone,RB,Active,5209,999,5.7
,Korey Robertson,WR,Active,5210,999
,Jake Wieneke,WR,Active,5211,999
,Hercules Mata'afa,DE,Active,5212,999
,Garret Dooley,OLB,Active,5213,999
,Holton Hill,CB,Active,5214,999
,Tray Matthews,FS,Active,5215,999
,Jason Reese,TE,Active,5217,999
,Demone Harris,DE,Active,5218,999
,Antonio Simmons,DL,Active,5219,999
,Godwin Igwebuike,RB,Active,5220,999
,Mike McCray,OLB,Active,5221,999
,Jalen Davis,CB,Active,5222,999
,Caleb Scott,WR,Active,5223,999
,Taj Williams,WR,Active,5224,999
,Marcell Frazier,DE,Active,5225,999
,Poona Ford,DT,Active,5226,999
,Tanner Carew,LS,Active,5227,999
,J.T. Barrett,QB,Active,5228,282
,Michael Badgley,K,Active,5230,999,75
,Cole Hunt,TE,Active,5231,999
,Tevin Lawson,DL,Active,5232
,Marcus Baugh,TE,Active,5233,999
,Alex Officer,C,Active,5234,999
,David Wells,TE,Active,5235,999
,Kyle Lewis,WR,Active,5236,999
,Austin Ramesh,FB,Active,5238,999
,Lamar Jordan,QB,Active,5239,305.3
,Daniel Marx,FB,Active,5240,999
,Christian Blake,WR,Active,5241,445.5
,Dontez Byrd,WR,Active,5242,999
,Detrich Clark,WR,Active,5243,999
,Devin Gray,WR,Active,5244,999
,Troy Mangen,TE,Active,5245,999
,Jake Roh,TE,Active,5246,999
,David Marvin,K,Active,5247,999
,Gus Edwards,RB,Active,5248,227.3,75.7
,Andre Levrone,WR,Active,5249,999
,Robert Foster,WR,Active,5250,999
,Tyler Davis,K,Active,5251,510.2
,Ray Lawry,RB,Active,5252,435.8
,Jimmy Williams,WR,Active,5254,999
,Teo Redding,WR,Active,5255,999
,Tim Boyle,QB,Active,5257,999
,Vyncint Smith,WR,Active,5260,999
,Jester Weah,WR,Active,5261,999
,Chase Litton,QB,Active,5263,999
,Blake Mack,TE,Active,5264,999
,Nic Shimonek,QB,Active,5265,999
,Ben Johnson,TE,Active,5268,999
,Codey McElroy,TE,Active,5269,999
,Riley Ferguson,QB,Active,5270
,Buddy Howell,RB,Active,5271,999
,Greg Joseph,K,Active,5272,999,91
,Kamryn Pettway,RB,Active,5273,999
,Jeff Badet,WR,Active,5275,999
,Tyler Hoppes,TE,Active,5276,999
,Deon Yelder,TE,Active,5277,999
,Jarvion Franklin,RB,Active,5278,999
,Ka'Raun White,WR,Active,5283,999
,Jeff Wilson,RB,Active,5284,193.6,96.9
,Ross Dwelley,TE,Active,5285,999,8.2
,Austin Allen,QB,Active,5286,999
,Cameron Batson,WR,Active,5289,999
,Devin Ross,WR,Active,5292,999
,Jordan Veasy,WR,Active,5293,999
,Mikah Holder,WR,Active,5294,999
,De'Mornay Pierson-El,WR,Active,5295,999
,Elijah Wellman,FB,Active,5296,458
,Zach Sieler,DT,Active,5297,999
,Bradley Bozeman,OL,Active,5298,999
,Greg Senat,T,Active,5299,999
,Kenny Young,LB,Active,5300,999
,Bilal Nichols,DT,Active,5302,999,2
,Joel Iyiegbuniwe,LB,Active,5303,999
,Brian Allen,OL,Active,5304,999
,Travin Howard,LB,Active,5306,999
,Justin Lawler,LB,Active,5307,999
,Rod Taylor,G,Active,5309,999
,Antonio Callaway,WR,Active,5310,999
,R.J. McIntosh,DT,Active,5311,999
,Rick Leonard,OT,Active,5312,999
,Will Richardson,OL,Active,5313,999
,Logan Cooke,P,Active,5314,999
,Leon Jacobs,LB,Active,5315,999
,Will Clapp,C,Active,5316,999
,Keion Crossen,DB,Active,5317,999
,Ja'Whaun Bentley,LB,Active,5318,999,6
,Cole Madison,C,Active,5319,999
,Hunter Bradley,LS,Active,5321,999
,James Looney,TE,Active,5322,999
,Equanimeous St. Brown,WR,Active,5323,999
,Parris Bennett,ILB,Active,5324,999
,Peter Kalambayi,LB,Active,5325,999
,Jermaine Kelly,CB,Active,5326,999
,Kahlil McKenzie,DT,Active,5327,999
,Tremon Smith,DB,Active,5328,999
,Dorance Armstrong,DE,Active,5330,999
,Chris Covington,LB,Active,5331,999
,Foyesade Oluokun,LB,Active,5332,999,7
,Jalyn Holmes,DE,Active,5333,999
,Josey Jewell,LB,Active,5334,999,8
,Colby Gossett,OL,Active,5335,999
,Ade Aruna,DE,Active,5336,999
,Devante Downs,LB,Active,5337,999
,Keishawn Bierria,ILB,Active,5338,999
,Andre Smith,LB,Active,5340,999
,Taron Johnson,CB,Active,5341,999
,Marquis Haynes,DE,Active,5342,999,6
,Cornell Armstrong,DB,Active,5344,999
,Matthew Adams,LB,Active,5345,999
,Zaire Franklin,LB,Active,5346,999,9
,Nyheim Hines,RB,Active,5347,999
,Kyzir White,LB,Active,5348,999,7
,Korey Cunningham,T,Active,5349,999
,Chris Campbell,CB,Active,5350,999
,Da'Shawn Hand,DT,Active,5351,999
,Nick Sharga,FB,Active,5355,999
,Jeremiah Briscoe,QB,Active,5356
,Kent Shelby,WR,Active,5357
,Anthony Manzo-Lewis,TE,Active,5358,999
,Dorren Miller,WR,Active,5359,999
,Avonte Maddox,CB,Active,5361,999,2
,Jordan Mailata,T,Active,5362,999
,Matt Pryor,T,Active,5363,999
,Joshua Frazier,NT,Active,5364,999
,Tim Settle,DT,Active,5366,999
,Shaun Dion Hamilton,LB,Active,5367,999
,Greg Stroman,CB,Active,5368,999
,Dane Cruikshank,DB,Active,5369,999
,Kentavius Street,DT,Active,5371,999
,D.J. Reed,CB,Active,5372,999,4
,Jullian Taylor,DT,Active,5373,999
,Justin Watson,WR,Active,5374,999,27.7
,Jordan Whitehead,DB,Active,5375,999,8
,Jack Cichy,LB,Active,5376,999
,Jamarco Jones,T,Active,5377,999
,Jacob Martin,DE,Active,5378,999
,Tre Flowers,CB,Active,5379,999
,Azeem Victor,OLB,Active,5380,999
,Johnny Townsend,P,Active,5381,999
,Nick Nelson,CB,Active,5382,999
,Alec Bloom,TE,Active,5385,999
,Matthew McCrane,K,Active,5386,479.4
,Danny Johnson,CB,Active,5388,999
,Alan Knott,C,Active,5389,999
,Jamar McGloster,OT,Active,5390,999
,Jack Heneghan,QB,Active,5392,999
,Niles Scott,DT,Active,5393,999
,Terrell Williams,FS,Active,5394,999
,Shaun Wilson,RB,Active,5395,999
,Trevor Moore,K,Active,5397,640
,Justin Crawford,RB,Active,5398,999
,Curtis Cothran,NT,Active,5399,999
,Trevon Mathis,CB,Active,5400,999
,Armanti Foreman,WR,Active,5401,999
,Jonathan Wynn,DE,Active,5402,999
,Peter Pujals,QB,Active,5403,999
,Chris Gonzalez,G,Active,5404,999
,Josh Liddell,S,Active,5406,999
,Ervin Philips,RB,Active,5407,999
,Sergio Bailey,WR,Active,5408,999
,Tanner Hudson,TE,Active,5409,999,27.2
,Evan Perrizo,DE,Active,5410,999
,Matthew Oplinger,OLB,Active,5411,999
,Shane Tripucka,P,Active,5413,999
,Bijhon Jackson,NT,Active,5414,999
,Zachary Crabtree,OT,Active,5415,999
,Brandon Facyson,CB,Active,5416,999,2
,Marcus Edmond,DB,Active,5417,999
,Chris Durant,OT,Active,5419,999
,Steven Richardson,DT,Active,5420,999
,B.J. Clay,CB,Active,5421,999
,Albert Havili,DE,Active,5422,999
,Trent Scott,T,Active,5423,999
,Tony Brown,DB,Active,5424,999
,John Diarse,WR,Active,5425,999
,LaQuvionte Gonzalez,WR,Active,5427,999
,Ricky Jeune,WR,Active,5428,999
,Jeremiah Kolone,OL,Active,5429,999
,Timon Parris,T,Active,5430,999
,Shay Fields,WR,Active,5431,999
,Cam Sims,WR,Active,5432,999
,Emmanuel Moseley,CB,Active,5436,999,2
,Corey Griffin,S,Active,5437,999
,Najee Toran,G,Active,5438,999
,Austin Schlottmann,G,Active,5439,999
,Leon Johnson,G,Active,5440,999
,Lowell Lotulelei,DL,Active,5441,999
,Trey Marshall,DB,Active,5442,999
,William Ossai,LB,Active,5444,999
,George Odum,DB,Active,5445,999
,Tomasi Laulile,DE,Active,5446,999
,Robert Jackson,CB,Active,5448,999
,Chris Cooper,DB,Active,5449,999
,Skai Moore,LB,Active,5450,999
,Curtis Mikell,CB,Active,5451,999
,J.T. Gray,DB,Active,5452,999
,Colton Jumper,OLB,Active,5453,999
,Coleman Shelton,OL,Active,5454,999
,Alex Thompson,C,Active,5455,999
,Randin Crecelius,OT,Active,5456,999
,Christian LaCouture,NT,Active,5457,999
,Du'Vonta Lampkin,DT,Active,5458,999
,Mason McKenrick,LB,Active,5459,999
,Kaare Vedvik,K,Active,5460,665.6
,Trent Sieg,LS,Active,5461,999
,Christopher Ezeala,RB,Active,5462,999
,Mark Thompson,RB,Active,5463,999
,De'Lance Turner,RB,Active,5464,999
,John Franklin-Myers,DT,Active,5466,999,7
,Tigie Sankoh,SS,Active,5467,999
,Christian Scotland-Williamson,TE,Active,5468,377.2
,Kendal Vickers,DE,Active,5470,999
,Trey Johnson,CB,Active,5471,999
,Tony Adams,C,Active,5472,999
,Linden Stephens,DB,Active,5474,999
,KC McDermott,OL,Active,5476,999
,Reggie Hunter,LB,Active,5477,999
,Andrew Motuapuaka,ILB,Active,5478,999
,Tre Herndon,CB,Active,5479,999,2.5
,Sean Welsh,G,Active,5481,999
,Austin Davis,C,Active,5482,999
,Tyler Lancaster,DT,Active,5483,999
,Filipo Mokofisi,DT,Active,5484,999
,Conor Sheehy,NT,Active,5485,999
,Bryce Johnson,OT,Active,5486,999
,Jake Campos,OT,Active,5487,999
,Joel Lanning,OLB,Active,5488,999
,Kameron Kelly,FS,Active,5489,999
,Jashon Robertson,OL,Active,5490,999
,DeQuinton Osborne,DT,Active,5491,999
,Donovan Olumba,CB,Active,5492,999
,Charvarius Ward,CB,Active,5493,999,4
,Austin Larkin,DE,Active,5495,999
,James Hearns,LB,Active,5496,999
,Jon Cunningham,DT,Active,5497,999
,Joseph Putu,DB,Active,5498,999
,Salesi Uhatafe,G,Active,5499,999
,Lord Hyeamang,DT,Active,5501,999
,Mychealon Thomas,DE,Active,5502,999
,Mackendy Cheridor,DE,Active,5504,999
,Jacob Tuioti-Mariner,LB,Active,5505,999
,Anthony Winbush,DE,Active,5506,999
,Secdrick Cooper,S,Active,5507,999
,Chris Lammons,CB,Active,5508,999
,Kyle Bosch,G,Active,5509,999
,Chris Frey,LB,Active,5511,999
,Tracy Sprinkle,DT,Active,5513,999
,Evan Perroni,Active,5514,999
,Austin Olsen,OL,Active,5515,999
,Frank Ginda,OLB,Active,5516,999
,Mike Needham,LB,Active,5517,999
,Elijah Battle,CB,Active,5518,999
,Tavierre Thomas,DB,Active,5519,999
,Jonathan Owens,DB,Active,5520,999,4
,Owen Obasuyi,DE,Active,5522,999
,Will House,G,Active,5523,999
,Justin Evans,OT,Active,5525,999
,Darious Williams,CB,Active,5526,999,2
,Ramon Richards,SS,Active,5527,999
,Montrel Meander,LB,Active,5528,999
,Evan Berry,WR,Active,5530,999
,Christian DiLauro,T,Active,5531,999
,Daniel Ekuale,DT,Active,5532,999
,Trenton Thompson,DT,Active,5533,999
,Elijah Campbell,DB,Active,5534,999
,Micah Hannemann,FS,Active,5535,999
,Michael Carrizosa,P,Active,5537,999
,Fred Lauina,G,Active,5538,999
,Jacob Alsadek,G,Active,5540,999
,Naashon Hughes,ILB,Active,5542,999
,C.J. Johnson,ILB,Active,5543,999
,Marcus Porter,ILB,Active,5544,999
,Raven Greene,DB,Active,5545,999
,Ryan Smith,TE,Active,5547,999
,Elijah Marks,WR,Active,5548,447.8
,Darrel Williams,RB,Active,5549,697.5,35.2
,John David Moore,RB,Active,5550,999
,Jimmy Murray,OL,Active,5551,999
,Austin Golson,C,Active,5552,999
,Darius James,G,Active,5553,999
,Reggie Hall,CB,Active,5554,999
,Dakoda Shepley,C,Active,5555,999
,Jason Hall,OLB,Active,5556,999
,Emmanuel Beal,ILB,Active,5557,999
,Marcus Martin,RB,Active,5558,999
,Warren Long,OLB,Active,5559,999
,Brad Lundblade,C,Active,5561,999
,Skyler Phillips,C,Active,5562,999
,Eddy Wilson,DT,Active,5563,999
,Jacob Pugh,OLB,Active,5564,999
,Jason Cabinda,FB,Active,5565,380.9
,Myles Humphrey,DE,Active,5568,999
,Johnny Stanton,FB,Active,5569,487
,Chad Beebe,WR,Active,5570,273
,Jeromy Irwin,OT,Active,5571,999
,Greer Martini,OLB,Active,5573,999
,Raymond Davison,ILB,Active,5574,999
,Devondre Seymour,OT,Active,5575,999
,Ben Niemann,LB,Active,5576,999
,Ryan Hunter,G,Active,5577,999
,Arrion Springs,DB,Active,5578,999
,D'Montre Wade,CB,Active,5579,999
,Frankie Luvu,LB,Active,5580,999,9.5
,Brett Taylor,LB,Active,5582,999
,Craig James,CB,Active,5583,999
,Nick Callender,G,Active,5584,999
,T.J. Mutcherson,SS,Active,5585,999
,Henry Poggi,FB,Active,5586,999
,Chris Warren,RB,Active,5587,999
,Parker Cothren,DT,Active,5589,999
,Jordan Smallwood,WR,Active,5590,999
,Robert McCray,DE,Active,5591,999
,Tejan Koroma,C,Active,5592,999
,Ikenna Nwokeji,OL,Active,5593,999
,Jamar Summers,FS,Active,5594,999
,Step Durham,CB,Active,5595,999
,Malik Reaves,CB,Active,5596,999
,Brogan Roback,QB,Active,5597,999
,Daronte Bouldin,OL,Active,5598,999
,Lucas Gravelle,C,Active,5600,999
,Claudy Mathieu,DL,Active,5602,999
,Anthony Moten,DL,Active,5603,999
,Gaelin Elmore,DE,Active,5606,999
,Ja'Von Rolland-Jones,DE,Active,5607,999
,Devonte Boyd,WR,Active,5608,999
,Stephen Baggett,TE,Active,5609,999
,Evan Brown,C,Active,5610,999
,Tyrell Chavis,NT,Active,5611,999
,Anthony Mahoungou,WR,Active,5612,999
,Bruce Hector,DE,Active,5613,999
,Nico Falah,C,Active,5614,999
,Matt Dickerson,DE,Active,5615,999
,Mike Ramsay,NT,Active,5616,999
,Austin Barnard,P,Active,5617,999
,Dalyn Dawkins,RB,Active,5619,999
,Elijaah Goins,FS,Active,5620,999
,Mason Gentry,G,Active,5621,999
,Jalen Wilkerson,DE,Active,5622,999
,Mike Love,DE,Active,5623,999
,Andrew Trumbetti,DE,Active,5627,999
,Kevin Toliver,CB,Active,5629,999
,Nick Orr,SS,Active,5630,999
,Dejon Allen,G,Active,5631,999
,Elijah Norris,ILB,Active,5632,999
,Nyles Morgan,ILB,Active,5633,999
,Rashard Fant,CB,Active,5635,999
,Abdullah Anderson,DE,Active,5636,999
,Garrett Johnson,WR,Active,5637,999
,Shaq Roland,WR,Active,5638,999
,Ryan Winslow,P,Active,5639,999
,Junior Joseph,ILB,Active,5640,999
,Trayvon Henderson,DB,Active,5642,999
,Austin Fleer,OT,Active,5643,999
,Bryon Fields,DB,Active,5644,999
,Nick Gates,C,Active,5645,999
,Tae Davis,LB,Active,5646,999
,Tyler Howell,OT,Active,5648,999
,Dominick Sanders,FS,Active,5650,999
,Toby Weathersby,OT,Active,5651,999
,Jordan Thomas,CB,Active,5653,999
,Stephen Roberts,SS,Active,5654,999
,Ryan Neal,SS,Active,5655,999,11
,Aaron Evans,G,Active,5656,999
,Asantay Brown,OLB,Active,5657,999
,Dee Delaney,CB,Active,5658,999
,John Atkins,DT,Active,5659,999
,Frank Herron,DE,Active,5660,999
,Chris Lacy,WR,Active,5661,999
,A.J. Moore,DB,Active,5662,999
,Trent Harris,LB,Active,5664,999
,Matt Diaz,OT,Active,5666,999
,Aaron Stinnie,G,Active,5668,999
,Joshua Kalu,DB,Active,5671,999
,Ryan McKinley,CB,Active,5672,999
,Davin Bellamy,LB,Active,5673,999
,Andre Chachere,DB,Active,5674,999
,Ed Shockley,LB,Active,5675,999
,Kyle Queiro,ILB,Active,5676,999
,Mo Porter,OT,Active,5677,999
,Ike Boettger,OG,Active,5678,999
,Ryan Carter,CB,Active,5679,999
,Corey Thompson,OLB,Active,5680,999
,Johnathan Alston,FS,Active,5681,999
,Cayson Collins,OLB,Active,5682,999
,David Steinmetz,T,Active,5683,999
,JoJo Wicker,DE,Active,5684,999
,Chad Meredith,OLB,Active,5685,999
,Amari Coleman,CB,Active,5686,999
,Anthony Sherrils,DB,Active,5687,999
,John Montelus,G,Active,5688,999
,Josh Fatu,DT,Active,5689,999
,Al-Rasheed Benton,ILB,Active,5690,999
,Mike Ford,DB,Active,5691,999
,Ryan Santoso,K,Active,5692,342.9,6
,Beau Nunn,G,Active,5693,999
,Brandon Powell,WR,Active,5695,382.2,4
,Chris Okoye,DT,Active,5696,999
,Brett Kendrick,OT,Active,5698,999
,Matt Fleming,WR,Active,5699,999
,Robert Martin,RB,Active,5700,999
,Connor Flagel,DE,Active,5701,999
,Deontez Alexander,WR,Active,5703,999
,Jeremi Hall,G,Active,5706,999
,Tyrin Holloway,CB,Active,5707,999
,Da'Sean Downey,DE,Active,5708,999
,Luis Perez,QB,Active,5709,287
,Nick Holley,WR,Active,5710,999
,Brian Womac,OLB,Active,5711,999
,Tyrice Beverette,FS,Active,5712,999
,Mike Jones,CB,Active,5713,999
,Tim Wilson,WR,Active,5714,999
,R.J. Prince,OG,Active,5715,999
,Brandon Smith,OT,Active,5716,999
,Manase Hungalu,OLB,Active,5717,999
,Ryan Yurachek,TE,Active,5718,999
,KeShun Freeman,OLB,Active,5719,999
,Vontae Diggs,OLB,Active,5720,999
,Corey Bojorquez,P,Active,5721,999
,Darvin Kidsy,WR,Active,5722,999
,Joseph Este,S,Active,5724,999
,Tobenna Okeke,OLB,Active,5725,999
,Robert Spillane,LB,Active,5726,999,5
,Nick Thurman,DE,Active,5727,999
,Kendall Calhoun,OT,Active,5728,999
,Quinterrius Eatmon,OT,Active,5729,999
,Ruben Holcomb,G,Active,5731,999
,Jared Machorro,OT,Active,5732,999
,Clayton Wilson,TE,Active,5733,999
,C.J. Duncan,WR,Active,5734,999
,Airius Moore,ILB,Active,5735,999
,Dallin Leavitt,DB,Active,5736,999
,Drew Scott,LS,Active,5737,999
,Josh Okonye,CB,Active,5738,999
,Afolabi Laguda,FS,Active,5739,999
,Chucky Williams,DB,Active,5740,999
,Steven Parker,DB,Active,5741,999
,Blaine Woodson,DE,Active,5742,999
,Eldridge Massington,WR,Active,5744,999
,Shaheed Salmon,ILB,Active,5746,999
,Kayaune Ross,WR,Active,5747,999
,DeMarquis Gates,ILB,Active,5748,999
,Garrett Hudson,TE,Active,5750,999
,Austin Roberts,TE,Active,5751,999
,Sherman Badie,RB,Active,5752,631.5
,Chris Board,LB,Active,5753,999
,Garrett Dickerson,TE,Active,5756,999
,Josh Woods,LB,Active,5757,999
,Jackson Porter,CB,Active,5758,999
,Nate Holley,DB,Active,5759,999
,Josh Crockett,WR,Active,5760,999
,Trevor Darling,G,Active,5761,999
,Bentley Spain,OT,Active,5763,999
,Juante Baldwin,CB,Active,5764,999
,Sam Beal,CB,Active,5766,999
,Ro'Derrick Hoskins,LB,Active,5769,999
,Kiante Anderson,DE,Active,5771,999
,KhaDarel Hodge,WR,Active,5773,999,28.4
,Cam Serigne,TE,Active,5774,370.6
,Jared Murphy,WR,Active,5775,639.8
,Mark Chapman,WR,Active,5776,999
,Malachi Jones,WR,Active,5777,999
,Zaycoven Henderson,DT,Active,5778,999
,Adam Reth,DE,Active,5780,999
,Malik Turner,WR,Active,5781,999
,Erick Wren,G,Active,5782,999
,Christian Boutte,CB,Active,5783,999
,Jonathan Celestin,LB,Active,5784,999
,James Butler,RB,Active,5785,410.1
,Marcus Peterson,WR,Active,5786,999
,Bryce Bobo,WR,Active,5787,999
,Nathan Bazata,DT,Active,5789,999
,Gerald Holmes,RB,Active,5791,385.3
,Jeremy Reaves,DB,Active,5792,999
,Davond Dade,DE,Active,5793,999
,Simeyon Robinson,DE,Active,5794,999
,Darius Prince,WR,Active,5799,999
,Justin Stockton,RB,Active,5800,999
,Kobe McCrary,RB,Active,5801,999
,Allenzae Staggers,WR,Active,5802
,Julian Williams,WR,Active,5804,999
,Jacob Ohnesorge,C,Active,5805,999
,John Wolford,QB,Active,5806,999,11.38
,Jaboree Williams,OLB,Active,5807,999
,Connor Jessop,QB,Active,5808,617.8
,Ja'Quan Gardner,RB,Active,5809,999
,Chris Jones,CB,Active,5815,999
,Nick Bosa,DE,Active,5816,999,18.5
,A.J. Johnson,LB,Active,5822,999
,Tristan Vizcaino,K,Active,5823,999,6
,Hayden Hunt,P,Active,5824,999
,Eric Cotton,DE,Active,5825,999
,Jameer Thurman,ILB,Active,5826,999
,Tevaughn Campbell,CB,Active,5827,999
,David Bright,G,Active,5829,999
,Sam Eguavoen,LB,Active,5830,999
,Mercy Maston,CB,Active,5832,999
,Tre' Williams,OLB,Active,5836,999
,Redford Jones,K,Active,5837,566.8
,Phillip Andersen,K,Active,5838,999
,Rashan Gary,LB,Active,5839,999,8.5
,Josh Allen,DE,Active,5840,999,13
,Ed Oliver,DT,Active,5841,999,6
,Clelin Ferrell,DE,Active,5842,999
,Devin Bush,LB,Active,5843,999,2
,T.J. Hockenson,TE,Active,5844,43.2,167.2
,Dwayne Haskins,QB,Active,5845
,DK Metcalf,WR,Active,5846,31.3,226.3
,Dexter Lawrence,DT,Active,5847,999,8.5
,Marquise Brown,WR,Active,5848,73.1,210
,Kyler Murray,QB,Active,5849,188.2,259.38
,Josh Jacobs,RB,Active,5850,19.3,242
,Jachai Polite,LB,Active,5851,999
,DeAndre Baker,CB,Active,5852,999
,Trayvon Mullen,CB,Active,5853,999
,Drew Lock,QB,Active,5854,999,13.58
,Garrett Bradbury,C,Active,5855,999
,Cody Ford,OL,Active,5856,999
,Noah Fant,TE,Active,5857,248,100.3
,Andre Dillard,T,Active,5858,999
,A.J. Brown,WR,Active,5859,12.6,286.4
,Johnathan Abram,DB,Active,5860,999
,L.J. Collier,DE,Active,5861,999
,Brian Burns,DE,Active,5862,999,13.5
,J.J. Arcega-Whiteside,WR,Active,5863,999
,Byron Murphy,CB,Active,5864,999,5
,Dre'Mont Jones,DE,Active,5865,999,12
,Deionte Thompson,DB,Active,5866,999
,Michael Jordan,G,Active,5869,999
,Daniel Jones,QB,Active,5870,142,291.14
,Zach Allen,DE,Active,5871,999,7
,Deebo Samuel,WR,Active,5872,38.6,218.4
,Riley Ridley,WR,Active,5873,673.9
,Kaleb McGary,T,Active,5874,999
,Erik McCoy,OL,Active,5875,999
,Julian Love,DB,Active,5876,999,2.5
,Elgton Jenkins,G,Active,5877,999
,N'Keal Harry,WR,Active,5878,999,23.7
,Jaylon Ferguson,LB,Active,5879,999
,Parris Campbell,WR,Active,5880,231.8,134.1
,Nasir Adderley,DB,Active,5881,999
,Taylor Rapp,DB,Active,5882,999
,Lonnie Johnson,DB,Active,5883,999
,Kelvin Harmon,WR,Active,5884,999
,Dru Samia,OL,Active,5887,999
,Amani Oruwariye,CB,Active,5888,999
,Damien Harris,RB,Active,5890,145.2,147.6
,David Montgomery,RB,Active,5892,82.3,178.9
,C.J. Gardner-Johnson,DB,Active,5893,999
,Germaine Pratt,LB,Active,5894,999,6
,Chris Lindstrom,G,Active,5895,999
,Lukas Denis,FS,Active,5897,999
,Michael Deiter,OL,Active,5898,999
,Jamal Peters,CB,Active,5899,999
,Shareef Miller,LB,Active,5900,999
,Tytus Howard,OL,Active,5901,999
,Penny Hart,WR,Active,5902,999
,Will Grier,QB,Active,5903,999
,David Edwards,OL,Active,5904,999
,Dawson Knox,TE,Active,5906,164,106.2
,Amani Hooker,DB,Active,5908,999,7
,Hamp Cheevers,CB,Active,5909,999
,Ben Powers,G,Active,5910,999
,Jalen Hurd,WR,Active,5911,999
,Carl Granderson,DE,Active,5912,999,7
,Connor McGovern,G,Active,5913,999
,David Long,CB,Active,5914,999
,Andy Isabella,WR,Active,5915,999
,Darrell Henderson,RB,Active,5916,999,28.9
,Mecole Hardman,WR,Active,5917,239.5,140.1
,Elijah Holyfield,RB,Active,5919,999
,Will Harris,DB,Active,5920,999
,Kris Boyd,CB,Active,5921,999
,Mike Bell,LB,Active,5922,999
,Joe Jackson,DE,Active,5923,999
,Dontavius Russell,NT,Active,5926,999
,Terry McLaurin,WR,Active,5927,49.1,216
,David Long,LB,Active,5928,999,4
,Anthony Johnson,WR,Active,5929,999
,Jaquan Johnson,DB,Active,5930,999
,Beau Benzschawel,G,Active,5932,999
